alg;enc;instance;problem;final_fit
apso-b;alg;pfsp/tai20_10_0.fsp;pfsp;21410
apso-b;alg;pfsp/tai20_10_0.fsp;pfsp;21426
apso-b;alg;pfsp/tai20_10_0.fsp;pfsp;21466
apso-b;alg;pfsp/tai20_10_0.fsp;pfsp;21472
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;20911
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;20958
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;20975
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;20975
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21021
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21042
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21052
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21054
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21059
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21082
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21095
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21102
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21104
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21147
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21161
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21161
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21191
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21191
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21193
apso-bi;alg;pfsp/tai20_10_0.fsp;pfsp;21253
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;20911
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21003
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21030
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21059
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21067
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21095
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21102
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21117
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21178
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21181
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21188
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21206
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21213
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21222
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21226
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21229
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21230
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21241
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21246
apso-i;alg;pfsp/tai20_10_0.fsp;pfsp;21416
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21661
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21773
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21773
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21793
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21804
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21906
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21965
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21978
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;21995
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22025
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22048
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22063
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22087
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22114
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22114
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22159
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22229
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22271
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22417
pso-rk;rk;pfsp/tai20_10_0.fsp;pfsp;22417
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21184
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21328
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21391
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21425
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21544
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21624
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21664
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21767
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21792
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21833
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21859
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21905
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22020
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22026
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22074
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22130
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22130
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22163
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22269
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22269
apso;alg;pfsp/tai50_20_0.fsp;pfsp;131654
apso;alg;pfsp/tai50_20_0.fsp;pfsp;133072
apso;alg;pfsp/tai50_20_0.fsp;pfsp;133294
apso;alg;pfsp/tai50_20_0.fsp;pfsp;133567
apso;alg;pfsp/tai50_20_0.fsp;pfsp;133808
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134014
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134143
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134229
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134230
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134322
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134383
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134655
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134727
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134741
apso;alg;pfsp/tai50_20_0.fsp;pfsp;134991
apso;alg;pfsp/tai50_20_0.fsp;pfsp;135020
apso;alg;pfsp/tai50_20_0.fsp;pfsp;135254
apso;alg;pfsp/tai50_20_0.fsp;pfsp;135867
apso;alg;pfsp/tai50_20_0.fsp;pfsp;136019
apso;alg;pfsp/tai50_20_0.fsp;pfsp;137265
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;132699
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;133536
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;133788
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;133788
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;133820
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;134263
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;134328
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;134963
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135233
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135359
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135692
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135732
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135826
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;135902
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;136199
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;136266
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;136905
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;137103
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;137309
apso-b;alg;pfsp/tai50_20_0.fsp;pfsp;137800
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;131654
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;131820
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;133150
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;133492
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;133647
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;133666
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;133788
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134061
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134092
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134312
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134349
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134395
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134607
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;134759
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135088
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135237
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135343
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135462
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135529
apso-bi;alg;pfsp/tai50_20_0.fsp;pfsp;135718
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133026
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133049
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133502
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133762
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133809
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133823
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;133916
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134069
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134133
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134308
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134405
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134533
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134583
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134640
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134685
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;134716
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;135346
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;135433
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;135779
apso-i;alg;pfsp/tai50_20_0.fsp;pfsp;135780
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;137808
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;138432
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;138483
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;138520
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;138520
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;138602
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139098
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139149
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139220
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139303
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139374
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139374
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139504
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139606
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139622
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;139823
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;140930
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;140930
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;140930
pso-rk;rk;pfsp/tai50_20_0.fsp;pfsp;140930
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;135149
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;135149
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;136118
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;136803
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;136803
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137036
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137149
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137195
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137334
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137346
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137381
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137414
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137763
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138222
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138967
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;139443
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;139568
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;140146
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;140220
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;140534
apso;alg;pfsp/tai50_5_0.fsp;pfsp;67934
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68071
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68286
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68325
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68446
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68640
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68743
apso;alg;pfsp/tai50_5_0.fsp;pfsp;68874
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69064
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69101
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69120
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69372
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69441
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69637
apso;alg;pfsp/tai50_5_0.fsp;pfsp;69989
apso;alg;pfsp/tai50_5_0.fsp;pfsp;70036
apso;alg;pfsp/tai50_5_0.fsp;pfsp;70247
apso;alg;pfsp/tai50_5_0.fsp;pfsp;70510
apso;alg;pfsp/tai50_5_0.fsp;pfsp;70695
apso;alg;pfsp/tai50_5_0.fsp;pfsp;70893
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;66931
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67036
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67216
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67350
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67379
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67541
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67908
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;67992
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;68087
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;68241
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;68447
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;68466
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;68898
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;69053
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;69062
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;69524
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;69687
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;70012
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;70261
apso-b;alg;pfsp/tai50_5_0.fsp;pfsp;72228
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67412
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67429
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67487
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67557
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67769
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67815
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67836
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67898
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;67947
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68037
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68056
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68189
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68204
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68403
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68409
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68535
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68931
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;68955
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;69213
apso-bi;alg;pfsp/tai50_5_0.fsp;pfsp;69622
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;66933
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;67358
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;67840
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;67901
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68042
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68059
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68362
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68396
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68403
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68449
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68531
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68549
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68549
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68744
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68854
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;68885
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;69016
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;69070
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;69469
apso-i;alg;pfsp/tai50_5_0.fsp;pfsp;70047
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72035
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72821
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72916
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72921
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72967
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72978
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;72998
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73056
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73056
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73247
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73521
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73657
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73738
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73738
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73744
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73800
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;73885
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;74226
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;74226
pso-rk;rk;pfsp/tai50_5_0.fsp;pfsp;74249
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;68761
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69623
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69803
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69806
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69880
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69975
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69975
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70057
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70174
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70239
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70350
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70473
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70634
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70634
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70887
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;71845
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;71910
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72121
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72229
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72239
apso;alg;qap/tai15a.dat;qap;392712
apso;alg;qap/tai15a.dat;qap;397830
apso;alg;qap/tai15a.dat;qap;398036
apso;alg;qap/tai15a.dat;qap;401982
apso;alg;qap/tai15a.dat;qap;402234
apso;alg;qap/tai15a.dat;qap;404528
apso;alg;qap/tai15a.dat;qap;404958
apso;alg;qap/tai15a.dat;qap;405562
apso;alg;qap/tai15a.dat;qap;405978
apso;alg;qap/tai15a.dat;qap;406938
apso;alg;qap/tai15a.dat;qap;407530
apso;alg;qap/tai15a.dat;qap;408464
apso;alg;qap/tai15a.dat;qap;408616
apso;alg;qap/tai15a.dat;qap;409762
apso;alg;qap/tai15a.dat;qap;410294
apso;alg;qap/tai15a.dat;qap;411156
apso;alg;qap/tai15a.dat;qap;411582
apso;alg;qap/tai15a.dat;qap;411760
apso;alg;qap/tai15a.dat;qap;412844
apso;alg;qap/tai15a.dat;qap;413792
apso-b;alg;qap/tai15a.dat;qap;388214
apso-b;alg;qap/tai15a.dat;qap;388214
apso-b;alg;qap/tai15a.dat;qap;401312
apso-b;alg;qap/tai15a.dat;qap;401790
apso-b;alg;qap/tai15a.dat;qap;402056
apso-b;alg;qap/tai15a.dat;qap;403954
apso-b;alg;qap/tai15a.dat;qap;404422
apso-b;alg;qap/tai15a.dat;qap;404652
apso-b;alg;qap/tai15a.dat;qap;405312
apso-b;alg;qap/tai15a.dat;qap;405720
apso-b;alg;qap/tai15a.dat;qap;406026
apso-b;alg;qap/tai15a.dat;qap;406298
apso-b;alg;qap/tai15a.dat;qap;406626
apso-b;alg;qap/tai15a.dat;qap;406672
apso-b;alg;qap/tai15a.dat;qap;407222
apso-b;alg;qap/tai15a.dat;qap;407916
apso-b;alg;qap/tai15a.dat;qap;408212
apso-b;alg;qap/tai15a.dat;qap;409674
apso-b;alg;qap/tai15a.dat;qap;409852
apso-b;alg;qap/tai15a.dat;qap;412100
apso-bi;alg;qap/tai15a.dat;qap;388214
apso-bi;alg;qap/tai15a.dat;qap;388214
apso-bi;alg;qap/tai15a.dat;qap;393590
apso-bi;alg;qap/tai15a.dat;qap;398294
apso-bi;alg;qap/tai15a.dat;qap;398764
apso-bi;alg;qap/tai15a.dat;qap;399396
apso-bi;alg;qap/tai15a.dat;qap;399690
apso-bi;alg;qap/tai15a.dat;qap;399786
apso-bi;alg;qap/tai15a.dat;qap;400054
apso-bi;alg;qap/tai15a.dat;qap;400316
apso-bi;alg;qap/tai15a.dat;qap;400532
apso-bi;alg;qap/tai15a.dat;qap;400718
apso-bi;alg;qap/tai15a.dat;qap;400858
apso-bi;alg;qap/tai15a.dat;qap;401302
apso-bi;alg;qap/tai15a.dat;qap;401738
apso-bi;alg;qap/tai15a.dat;qap;404096
apso-bi;alg;qap/tai15a.dat;qap;406344
apso-bi;alg;qap/tai15a.dat;qap;406888
apso-bi;alg;qap/tai15a.dat;qap;408464
apso-bi;alg;qap/tai15a.dat;qap;411058
apso-i;alg;qap/tai15a.dat;qap;399378
apso-i;alg;qap/tai15a.dat;qap;400066
apso-i;alg;qap/tai15a.dat;qap;400496
apso-i;alg;qap/tai15a.dat;qap;401066
apso-i;alg;qap/tai15a.dat;qap;401906
apso-i;alg;qap/tai15a.dat;qap;401986
apso-i;alg;qap/tai15a.dat;qap;401992
apso-i;alg;qap/tai15a.dat;qap;402074
apso-i;alg;qap/tai15a.dat;qap;403132
apso-i;alg;qap/tai15a.dat;qap;403490
apso-i;alg;qap/tai15a.dat;qap;403540
apso-i;alg;qap/tai15a.dat;qap;404262
apso-i;alg;qap/tai15a.dat;qap;404414
apso-i;alg;qap/tai15a.dat;qap;405602
apso-i;alg;qap/tai15a.dat;qap;406850
apso-i;alg;qap/tai15a.dat;qap;407134
apso-i;alg;qap/tai15a.dat;qap;407392
apso-i;alg;qap/tai15a.dat;qap;407578
apso-i;alg;qap/tai15a.dat;qap;407988
apso-i;alg;qap/tai15a.dat;qap;410408
pso-rk;rk;qap/tai15a.dat;qap;406064
pso-rk;rk;qap/tai15a.dat;qap;408616
pso-rk;rk;qap/tai15a.dat;qap;408652
pso-rk;rk;qap/tai15a.dat;qap;410304
pso-rk;rk;qap/tai15a.dat;qap;410448
pso-rk;rk;qap/tai15a.dat;qap;410714
pso-rk;rk;qap/tai15a.dat;qap;411180
pso-rk;rk;qap/tai15a.dat;qap;412736
pso-rk;rk;qap/tai15a.dat;qap;412832
pso-rk;rk;qap/tai15a.dat;qap;413854
pso-rk;rk;qap/tai15a.dat;qap;414484
pso-rk;rk;qap/tai15a.dat;qap;414746
pso-rk;rk;qap/tai15a.dat;qap;414916
pso-rk;rk;qap/tai15a.dat;qap;416168
pso-rk;rk;qap/tai15a.dat;qap;416882
pso-rk;rk;qap/tai15a.dat;qap;417476
pso-rk;rk;qap/tai15a.dat;qap;417476
pso-rk;rk;qap/tai15a.dat;qap;417476
pso-rk;rk;qap/tai15a.dat;qap;417476
pso-rk;rk;qap/tai15a.dat;qap;417804
pso-rki;rk;qap/tai15a.dat;qap;409324
pso-rki;rk;qap/tai15a.dat;qap;409862
pso-rki;rk;qap/tai15a.dat;qap;410652
pso-rki;rk;qap/tai15a.dat;qap;412526
pso-rki;rk;qap/tai15a.dat;qap;412660
pso-rki;rk;qap/tai15a.dat;qap;413694
pso-rki;rk;qap/tai15a.dat;qap;413878
pso-rki;rk;qap/tai15a.dat;qap;414672
pso-rki;rk;qap/tai15a.dat;qap;415158
pso-rki;rk;qap/tai15a.dat;qap;415630
pso-rki;rk;qap/tai15a.dat;qap;415926
pso-rki;rk;qap/tai15a.dat;qap;415926
pso-rki;rk;qap/tai15a.dat;qap;417152
pso-rki;rk;qap/tai15a.dat;qap;417182
pso-rki;rk;qap/tai15a.dat;qap;419276
pso-rki;rk;qap/tai15a.dat;qap;420278
pso-rki;rk;qap/tai15a.dat;qap;420358
pso-rki;rk;qap/tai15a.dat;qap;422190
pso-rki;rk;qap/tai15a.dat;qap;423282
pso-rki;rk;qap/tai15a.dat;qap;425120
apso;alg;qap/tai15b.dat;qap;51811290
apso;alg;qap/tai15b.dat;qap;51889896
apso;alg;qap/tai15b.dat;qap;51911962
apso;alg;qap/tai15b.dat;qap;51911962
apso;alg;qap/tai15b.dat;qap;51917143
apso;alg;qap/tai15b.dat;qap;51945145
apso;alg;qap/tai15b.dat;qap;51967125
