alg;enc;instance;problem;final_fit
apso;alg;tsp/eil51.tsp;tsp;1036
apso-i;alg;tsp/eil76.tsp;tsp;889
apso-bi;alg;tsp/eil76.tsp;tsp;889
apso-i;alg;tsp/eil76.tsp;tsp;1189
apso-bi;alg;tsp/eil76.tsp;tsp;1203
apso-bi;alg;tsp/eil76.tsp;tsp;1214
apso-bi;alg;tsp/eil76.tsp;tsp;1214
apso-bi;alg;tsp/eil76.tsp;tsp;1226
apso-bi;alg;tsp/eil76.tsp;tsp;1226
apso-bi;alg;tsp/eil76.tsp;tsp;1237
apso-bi;alg;tsp/eil76.tsp;tsp;1237
apso-bi;alg;tsp/eil76.tsp;tsp;1241
apso-bi;alg;tsp/eil76.tsp;tsp;889
apso-bi;alg;tsp/eil76.tsp;tsp;1256
apso-bi;alg;tsp/eil76.tsp;tsp;1256
apso-i;alg;tsp/eil76.tsp;tsp;1258
apso-i;alg;tsp/eil76.tsp;tsp;1258
apso-i;alg;tsp/eil76.tsp;tsp;1259
apso-i;alg;tsp/eil76.tsp;tsp;1259
apso-bi;alg;tsp/eil76.tsp;tsp;1284
apso-bi;alg;tsp/eil76.tsp;tsp;1284
apso;alg;tsp/fri26.tsp;tsp;1035
apso;alg;tsp/fri26.tsp;tsp;1047
apso;alg;tsp/fri26.tsp;tsp;1066
apso;alg;tsp/fri26.tsp;tsp;1069
apso;alg;tsp/fri26.tsp;tsp;1069
apso;alg;tsp/fri26.tsp;tsp;1071
apso;alg;tsp/fri26.tsp;tsp;1071
apso;alg;tsp/fri26.tsp;tsp;1075
apso;alg;tsp/fri26.tsp;tsp;1115
apso;alg;tsp/fri26.tsp;tsp;1118
apso;alg;tsp/fri26.tsp;tsp;1121
apso;alg;tsp/fri26.tsp;tsp;1122
apso;alg;tsp/fri26.tsp;tsp;1128
apso;alg;tsp/fri26.tsp;tsp;1136
apso;alg;tsp/fri26.tsp;tsp;1146
apso;alg;tsp/fri26.tsp;tsp;1147
apso;alg;tsp/fri26.tsp;tsp;1163
apso;alg;tsp/fri26.tsp;tsp;1165
apso;alg;tsp/fri26.tsp;tsp;1174
apso;alg;tsp/fri26.tsp;tsp;1176
apso;alg;tsp/gr21.tsp;tsp;2707
apso;alg;tsp/gr21.tsp;tsp;2707
apso;alg;tsp/gr21.tsp;tsp;2707
apso;alg;tsp/gr21.tsp;tsp;2707
apso;alg;tsp/gr21.tsp;tsp;2758
apso;alg;tsp/gr21.tsp;tsp;2758
apso;alg;tsp/gr21.tsp;tsp;2801
apso;alg;tsp/gr21.tsp;tsp;2801
apso;alg;tsp/gr21.tsp;tsp;2801
apso;alg;tsp/gr21.tsp;tsp;2801
apso;alg;tsp/gr21.tsp;tsp;2823
apso;alg;tsp/gr21.tsp;tsp;2823
apso;alg;tsp/gr21.tsp;tsp;2823
apso;alg;tsp/gr21.tsp;tsp;2823
apso;alg;tsp/gr21.tsp;tsp;2843
apso;alg;tsp/gr21.tsp;tsp;2843
apso;alg;tsp/gr21.tsp;tsp;2938
apso;alg;tsp/gr21.tsp;tsp;2938
apso;alg;tsp/gr21.tsp;tsp;3246
apso;alg;tsp/gr21.tsp;tsp;3246
apso;alg;tsp/gr24.tsp;tsp;1305
apso;alg;tsp/gr24.tsp;tsp;1305
apso;alg;tsp/gr24.tsp;tsp;1309
apso;alg;tsp/gr24.tsp;tsp;1309
apso;alg;tsp/gr24.tsp;tsp;1332
apso;alg;tsp/gr24.tsp;tsp;1332
apso;alg;tsp/gr24.tsp;tsp;1341
apso;alg;tsp/gr24.tsp;tsp;1341
apso;alg;tsp/gr24.tsp;tsp;1353
apso;alg;tsp/gr24.tsp;tsp;1353
apso;alg;tsp/gr24.tsp;tsp;1415
apso;alg;tsp/gr24.tsp;tsp;1415
apso;alg;tsp/gr24.tsp;tsp;1423
apso;alg;tsp/gr24.tsp;tsp;1423
apso;alg;tsp/gr24.tsp;tsp;1435
apso;alg;tsp/gr24.tsp;tsp;1435
apso;alg;tsp/gr24.tsp;tsp;1465
apso;alg;tsp/gr24.tsp;tsp;1465
apso;alg;tsp/gr24.tsp;tsp;1493
apso;alg;tsp/gr24.tsp;tsp;1493
pso-rki;rk;tsp/pr76.tsp;tsp;200868
pso-rki;rk;tsp/pr76.tsp;tsp;200868
pso-rki;rk;tsp/pr76.tsp;tsp;204056
pso-rki;rk;tsp/pr76.tsp;tsp;204056
pso-rki;rk;tsp/pr76.tsp;tsp;205280
pso-rki;rk;tsp/pr76.tsp;tsp;205280
pso-rki;rk;tsp/pr76.tsp;tsp;206431
pso-rki;rk;tsp/pr76.tsp;tsp;206431
pso-rki;rk;tsp/pr76.tsp;tsp;206815
pso-rki;rk;tsp/pr76.tsp;tsp;206815
apso-bi;alg;tsp/pr76.tsp;tsp;212210
pso-rki;rk;tsp/pr76.tsp;tsp;212254
pso-rki;rk;tsp/pr76.tsp;tsp;212254
apso-bi;alg;tsp/pr76.tsp;tsp;212270
apso-bi;alg;tsp/pr76.tsp;tsp;212633
apso-bi;alg;tsp/pr76.tsp;tsp;214342
apso-bi;alg;tsp/pr76.tsp;tsp;174846
pso-rki;rk;tsp/pr76.tsp;tsp;217120
pso-rki;rk;tsp/pr76.tsp;tsp;217120
apso-bi;alg;tsp/pr76.tsp;tsp;217955
apso-i;alg;tsp/st70.tsp;tsp;1057
apso-bi;alg;tsp/st70.tsp;tsp;1057
apso-i;alg;tsp/st70.tsp;tsp;1457
apso-bi;alg;tsp/st70.tsp;tsp;1552
apso-i;alg;tsp/st70.tsp;tsp;1061
apso-i;alg;tsp/st70.tsp;tsp;1609
apso-bi;alg;tsp/st70.tsp;tsp;1623
apso-bi;alg;tsp/st70.tsp;tsp;1063
apso-i;alg;tsp/st70.tsp;tsp;1640
apso-i;alg;tsp/st70.tsp;tsp;1640
apso-i;alg;tsp/st70.tsp;tsp;1078
apso-i;alg;tsp/st70.tsp;tsp;1646
apso-bi;alg;tsp/st70.tsp;tsp;1648
apso-bi;alg;tsp/st70.tsp;tsp;1648
apso-bi;alg;tsp/st70.tsp;tsp;1652
apso-bi;alg;tsp/st70.tsp;tsp;1652
apso-i;alg;tsp/st70.tsp;tsp;1676
apso-i;alg;tsp/st70.tsp;tsp;1676
apso-i;alg;tsp/st70.tsp;tsp;1679
apso-i;alg;tsp/st70.tsp;tsp;1679
apso-b;alg;tsp/ulysses22.tsp;tsp;7013
apso-bi;alg;tsp/ulysses22.tsp;tsp;7013
apso-b;alg;tsp/ulysses22.tsp;tsp;7023
apso;alg;tsp/ulysses22.tsp;tsp;7093
apso;alg;tsp/ulysses22.tsp;tsp;7093
apso-i;alg;tsp/ulysses22.tsp;tsp;7093
apso-i;alg;tsp/ulysses22.tsp;tsp;7093
apso-bi;alg;tsp/ulysses22.tsp;tsp;7115
apso-i;alg;tsp/ulysses22.tsp;tsp;7115
apso-i;alg;tsp/ulysses22.tsp;tsp;7115
apso-bi;alg;tsp/ulysses22.tsp;tsp;7123
apso-bi;alg;tsp/ulysses22.tsp;tsp;7123
apso-bi;alg;tsp/ulysses22.tsp;tsp;7132
apso-bi;alg;tsp/ulysses22.tsp;tsp;7132
apso;alg;tsp/ulysses22.tsp;tsp;7142
apso;alg;tsp/ulysses22.tsp;tsp;7142
apso-bi;alg;tsp/ulysses22.tsp;tsp;7154
apso-bi;alg;tsp/ulysses22.tsp;tsp;7154
apso;alg;tsp/ulysses22.tsp;tsp;7169
apso;alg;tsp/ulysses22.tsp;tsp;7169
apso-b;alg;tsp/bays29.tsp;tsp;2276
apso-b;alg;tsp/bays29.tsp;tsp;2296
apso-b;alg;tsp/bays29.tsp;tsp;2310
apso-b;alg;tsp/bays29.tsp;tsp;2340
apso-b;alg;tsp/bays29.tsp;tsp;2345
apso-b;alg;tsp/bays29.tsp;tsp;2348
apso-b;alg;tsp/bays29.tsp;tsp;2375
apso-b;alg;tsp/bays29.tsp;tsp;2390
apso-b;alg;tsp/bays29.tsp;tsp;2402
apso-b;alg;tsp/bays29.tsp;tsp;2417
apso-b;alg;tsp/bays29.tsp;tsp;2425
apso-b;alg;tsp/bays29.tsp;tsp;2438
apso-b;alg;tsp/bays29.tsp;tsp;2449
apso-b;alg;tsp/bays29.tsp;tsp;2454
apso-b;alg;tsp/bays29.tsp;tsp;2479
apso-b;alg;tsp/bays29.tsp;tsp;2489
apso-b;alg;tsp/bays29.tsp;tsp;2494
apso-b;alg;tsp/bays29.tsp;tsp;2496
apso-b;alg;tsp/bays29.tsp;tsp;2498
apso-b;alg;tsp/bays29.tsp;tsp;2517
apso-b;alg;tsp/berlin52.tsp;tsp;13312
apso-b;alg;tsp/berlin52.tsp;tsp;13338
apso-b;alg;tsp/berlin52.tsp;tsp;13392
apso-b;alg;tsp/berlin52.tsp;tsp;13456
apso-b;alg;tsp/berlin52.tsp;tsp;13487
apso-b;alg;tsp/berlin52.tsp;tsp;13604
apso-b;alg;tsp/berlin52.tsp;tsp;13660
apso-b;alg;tsp/berlin52.tsp;tsp;13661
apso-b;alg;tsp/berlin52.tsp;tsp;13810
apso-b;alg;tsp/berlin52.tsp;tsp;13845
apso-b;alg;tsp/berlin52.tsp;tsp;13938
apso-b;alg;tsp/berlin52.tsp;tsp;13942
apso-b;alg;tsp/berlin52.tsp;tsp;13957
apso-b;alg;tsp/berlin52.tsp;tsp;13998
apso-b;alg;tsp/berlin52.tsp;tsp;14088
apso-b;alg;tsp/berlin52.tsp;tsp;14223
apso-b;alg;tsp/berlin52.tsp;tsp;14225
apso-b;alg;tsp/berlin52.tsp;tsp;14454
apso-b;alg;tsp/berlin52.tsp;tsp;14507
apso-b;alg;tsp/berlin52.tsp;tsp;14586
apso-b;alg;tsp/brazil58.tsp;tsp;45682
apso-b;alg;tsp/brazil58.tsp;tsp;45232
apso-b;alg;tsp/brazil58.tsp;tsp;45658
apso-b;alg;tsp/brazil58.tsp;tsp;44685
apso-b;alg;tsp/brazil58.tsp;tsp;51387
apso-b;alg;tsp/brazil58.tsp;tsp;51786
apso-b;alg;tsp/brazil58.tsp;tsp;53745
apso-b;alg;tsp/brazil58.tsp;tsp;52962
apso-b;alg;tsp/brazil58.tsp;tsp;54421
apso-b;alg;tsp/brazil58.tsp;tsp;54446
apso-b;alg;tsp/brazil58.tsp;tsp;54609
apso-b;alg;tsp/brazil58.tsp;tsp;52906
apso-b;alg;tsp/brazil58.tsp;tsp;55751
apso-b;alg;tsp/brazil58.tsp;tsp;56115
apso-b;alg;tsp/brazil58.tsp;tsp;58061
apso-b;alg;tsp/brazil58.tsp;tsp;59825
apso-b;alg;tsp/brazil58.tsp;tsp;58833
apso-b;alg;tsp/brazil58.tsp;tsp;59444
apso-b;alg;tsp/brazil58.tsp;tsp;61762
apso-b;alg;tsp/brazil58.tsp;tsp;60377
apso-b;alg;tsp/dantzig42.tsp;tsp;1011
apso-b;alg;tsp/dantzig42.tsp;tsp;1016
apso-b;alg;tsp/dantzig42.tsp;tsp;1021
apso-b;alg;tsp/dantzig42.tsp;tsp;1023
apso-b;alg;tsp/dantzig42.tsp;tsp;1029
apso-b;alg;tsp/dantzig42.tsp;tsp;1030
apso-b;alg;tsp/dantzig42.tsp;tsp;1041
apso-b;alg;tsp/dantzig42.tsp;tsp;1051
apso-b;alg;tsp/dantzig42.tsp;tsp;1051
apso-b;alg;tsp/dantzig42.tsp;tsp;1056
apso-b;alg;tsp/dantzig42.tsp;tsp;1062
apso-b;alg;tsp/dantzig42.tsp;tsp;1063
apso-b;alg;tsp/dantzig42.tsp;tsp;1075
apso-b;alg;tsp/dantzig42.tsp;tsp;1075
apso-b;alg;tsp/dantzig42.tsp;tsp;1076
apso-b;alg;tsp/dantzig42.tsp;tsp;1110
apso-b;alg;tsp/dantzig42.tsp;tsp;1111
apso-b;alg;tsp/dantzig42.tsp;tsp;1115
apso-b;alg;tsp/dantzig42.tsp;tsp;1122
apso-b;alg;tsp/dantzig42.tsp;tsp;1140
apso-b;alg;tsp/eil51.tsp;tsp;948
apso-b;alg;tsp/eil51.tsp;tsp;948
apso-b;alg;tsp/eil51.tsp;tsp;963
apso-b;alg;tsp/eil51.tsp;tsp;963
apso-b;alg;tsp/eil51.tsp;tsp;972
apso-b;alg;tsp/eil51.tsp;tsp;972
apso-b;alg;tsp/eil51.tsp;tsp;977
apso-b;alg;tsp/eil51.tsp;tsp;977
apso-b;alg;tsp/eil51.tsp;tsp;990
apso-b;alg;tsp/eil51.tsp;tsp;990
apso-b;alg;tsp/eil51.tsp;tsp;1008
apso-b;alg;tsp/eil51.tsp;tsp;1008
apso-b;alg;tsp/eil51.tsp;tsp;1016
apso-b;alg;tsp/eil51.tsp;tsp;1016
apso-b;alg;tsp/eil51.tsp;tsp;1018
apso-b;alg;tsp/eil51.tsp;tsp;1018
apso-b;alg;tsp/eil51.tsp;tsp;1024
apso-b;alg;tsp/eil51.tsp;tsp;1024
apso-b;alg;tsp/eil51.tsp;tsp;1024
apso-b;alg;tsp/eil51.tsp;tsp;1024
apso-bi;alg;tsp/eil76.tsp;tsp;1287
apso-bi;alg;tsp/eil76.tsp;tsp;1287
apso-i;alg;tsp/eil76.tsp;tsp;1290
apso-i;alg;tsp/eil76.tsp;tsp;1290
apso-bi;alg;tsp/eil76.tsp;tsp;1296
apso-bi;alg;tsp/eil76.tsp;tsp;1296
apso-bi;alg;tsp/eil76.tsp;tsp;1297
apso-bi;alg;tsp/eil76.tsp;tsp;1297
apso-i;alg;tsp/eil76.tsp;tsp;1297
apso-i;alg;tsp/eil76.tsp;tsp;1297
apso-i;alg;tsp/eil76.tsp;tsp;1305
apso-i;alg;tsp/eil76.tsp;tsp;1305
apso-i;alg;tsp/eil76.tsp;tsp;1306
apso-i;alg;tsp/eil76.tsp;tsp;1306
apso-i;alg;tsp/eil76.tsp;tsp;1319
apso-i;alg;tsp/eil76.tsp;tsp;1319
apso-i;alg;tsp/eil76.tsp;tsp;1334
apso-i;alg;tsp/eil76.tsp;tsp;1334
apso-i;alg;tsp/eil76.tsp;tsp;897
apso-i;alg;tsp/eil76.tsp;tsp;1334
apso-b;alg;tsp/fri26.tsp;tsp;993
apso-b;alg;tsp/fri26.tsp;tsp;994
apso-b;alg;tsp/fri26.tsp;tsp;994
apso-b;alg;tsp/fri26.tsp;tsp;1005
apso-b;alg;tsp/fri26.tsp;tsp;1011
apso-b;alg;tsp/fri26.tsp;tsp;1014
apso-b;alg;tsp/fri26.tsp;tsp;1015
apso-b;alg;tsp/fri26.tsp;tsp;1026
apso-b;alg;tsp/fri26.tsp;tsp;1034
apso-b;alg;tsp/fri26.tsp;tsp;1045
apso-b;alg;tsp/fri26.tsp;tsp;1053
apso-b;alg;tsp/fri26.tsp;tsp;1069
apso-b;alg;tsp/fri26.tsp;tsp;1070
apso-b;alg;tsp/fri26.tsp;tsp;1074
apso-b;alg;tsp/fri26.tsp;tsp;1075
apso-b;alg;tsp/fri26.tsp;tsp;1082
apso-b;alg;tsp/fri26.tsp;tsp;1087
apso-b;alg;tsp/fri26.tsp;tsp;1099
apso-b;alg;tsp/fri26.tsp;tsp;1102
apso-b;alg;tsp/fri26.tsp;tsp;1120
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2758
apso-b;alg;tsp/gr21.tsp;tsp;2801
apso-b;alg;tsp/gr21.tsp;tsp;2801
apso-b;alg;tsp/gr21.tsp;tsp;2802
apso-b;alg;tsp/gr21.tsp;tsp;2802
apso-b;alg;tsp/gr21.tsp;tsp;2823
apso-b;alg;tsp/gr21.tsp;tsp;2823
apso-b;alg;tsp/gr21.tsp;tsp;2825
apso-b;alg;tsp/gr21.tsp;tsp;2825
apso-b;alg;tsp/gr21.tsp;tsp;2852
apso-b;alg;tsp/gr21.tsp;tsp;2852
apso-b;alg;tsp/gr21.tsp;tsp;2898
apso-b;alg;tsp/gr21.tsp;tsp;2898
apso-b;alg;tsp/gr21.tsp;tsp;2952
apso-b;alg;tsp/gr21.tsp;tsp;2952
apso-b;alg;tsp/gr24.tsp;tsp;1351
apso-b;alg;tsp/gr24.tsp;tsp;1351
apso-b;alg;tsp/gr24.tsp;tsp;1448
apso-b;alg;tsp/gr24.tsp;tsp;1448
apso-b;alg;tsp/gr24.tsp;tsp;1581
apso-b;alg;tsp/gr24.tsp;tsp;1581
apso-b;alg;tsp/gr24.tsp;tsp;1638
apso-b;alg;tsp/gr24.tsp;tsp;1638
apso-b;alg;tsp/gr24.tsp;tsp;1697
apso-b;alg;tsp/gr24.tsp;tsp;1697
apso-b;alg;tsp/gr24.tsp;tsp;1721
apso-b;alg;tsp/gr24.tsp;tsp;1721
apso-b;alg;tsp/gr24.tsp;tsp;1723
apso-b;alg;tsp/gr24.tsp;tsp;1723
apso-b;alg;tsp/gr24.tsp;tsp;1749
apso-b;alg;tsp/gr24.tsp;tsp;1749
apso-b;alg;tsp/gr24.tsp;tsp;1755
apso-b;alg;tsp/gr24.tsp;tsp;1755
apso-b;alg;tsp/gr24.tsp;tsp;1808
apso-b;alg;tsp/gr24.tsp;tsp;1808
pso-rki;rk;tsp/pr76.tsp;tsp;219158
pso-rki;rk;tsp/pr76.tsp;tsp;219158
pso-rki;rk;tsp/pr76.tsp;tsp;219714
pso-rki;rk;tsp/pr76.tsp;tsp;219714
pso-rki;rk;tsp/pr76.tsp;tsp;219884
pso-rki;rk;tsp/pr76.tsp;tsp;219884
apso-bi;alg;tsp/pr76.tsp;tsp;220464
apso-bi;alg;tsp/pr76.tsp;tsp;222334
apso-bi;alg;tsp/pr76.tsp;tsp;223446
apso-bi;alg;tsp/pr76.tsp;tsp;226104
apso-bi;alg;tsp/pr76.tsp;tsp;227238
apso-bi;alg;tsp/pr76.tsp;tsp;228012
apso-bi;alg;tsp/pr76.tsp;tsp;229380
apso-bi;alg;tsp/pr76.tsp;tsp;229470
apso-bi;alg;tsp/pr76.tsp;tsp;230482
apso-bi;alg;tsp/pr76.tsp;tsp;232225
apso-bi;alg;tsp/pr76.tsp;tsp;235618
apso-bi;alg;tsp/pr76.tsp;tsp;237907
apso-bi;alg;tsp/pr76.tsp;tsp;241760
apso-bi;alg;tsp/pr76.tsp;tsp;255273
apso-bi;alg;tsp/st70.tsp;tsp;1681
apso-bi;alg;tsp/st70.tsp;tsp;1681
apso-bi;alg;tsp/st70.tsp;tsp;1688
apso-bi;alg;tsp/st70.tsp;tsp;1688
apso-i;alg;tsp/st70.tsp;tsp;1696
apso-i;alg;tsp/st70.tsp;tsp;1696
apso-bi;alg;tsp/st70.tsp;tsp;1703
apso-bi;alg;tsp/st70.tsp;tsp;1703
apso-i;alg;tsp/st70.tsp;tsp;1703
apso-i;alg;tsp/st70.tsp;tsp;1703
apso-i;alg;tsp/st70.tsp;tsp;1710
apso-i;alg;tsp/st70.tsp;tsp;1710
apso-bi;alg;tsp/st70.tsp;tsp;1728
apso-bi;alg;tsp/st70.tsp;tsp;1728
apso-bi;alg;tsp/st70.tsp;tsp;1755
apso-bi;alg;tsp/st70.tsp;tsp;1755
apso-bi;alg;tsp/st70.tsp;tsp;1770
apso-bi;alg;tsp/st70.tsp;tsp;1770
apso;alg;tsp/st70.tsp;tsp;1901
apso;alg;tsp/st70.tsp;tsp;1901
apso-bi;alg;tsp/ulysses22.tsp;tsp;7170
apso-bi;alg;tsp/ulysses22.tsp;tsp;7170
apso;alg;tsp/ulysses22.tsp;tsp;7178
apso;alg;tsp/ulysses22.tsp;tsp;7178
apso;alg;tsp/ulysses22.tsp;tsp;7178
apso;alg;tsp/ulysses22.tsp;tsp;7178
apso-bi;alg;tsp/ulysses22.tsp;tsp;7178
apso-bi;alg;tsp/ulysses22.tsp;tsp;7178
apso-i;alg;tsp/ulysses22.tsp;tsp;7178
apso-i;alg;tsp/ulysses22.tsp;tsp;7178
apso-bi;alg;tsp/ulysses22.tsp;tsp;7183
apso-bi;alg;tsp/ulysses22.tsp;tsp;7183
apso-bi;alg;tsp/ulysses22.tsp;tsp;7229
apso-bi;alg;tsp/ulysses22.tsp;tsp;7229
apso-bi;alg;tsp/ulysses22.tsp;tsp;7229
apso-bi;alg;tsp/ulysses22.tsp;tsp;7229
apso-i;alg;tsp/ulysses22.tsp;tsp;7229
apso-i;alg;tsp/ulysses22.tsp;tsp;7229
apso;alg;tsp/ulysses22.tsp;tsp;7233
apso;alg;tsp/ulysses22.tsp;tsp;7233
apso-bi;alg;tsp/bays29.tsp;tsp;2204
apso-bi;alg;tsp/bays29.tsp;tsp;2214
apso-bi;alg;tsp/bays29.tsp;tsp;2218
apso-bi;alg;tsp/bays29.tsp;tsp;2229
apso-bi;alg;tsp/bays29.tsp;tsp;2238
apso-bi;alg;tsp/bays29.tsp;tsp;2266
apso-bi;alg;tsp/bays29.tsp;tsp;2270
apso-bi;alg;tsp/bays29.tsp;tsp;2292
apso-bi;alg;tsp/bays29.tsp;tsp;2294
apso-bi;alg;tsp/bays29.tsp;tsp;2303
apso-bi;alg;tsp/bays29.tsp;tsp;2305
apso-bi;alg;tsp/bays29.tsp;tsp;2310
apso-bi;alg;tsp/bays29.tsp;tsp;2325
apso-bi;alg;tsp/bays29.tsp;tsp;2330
apso-bi;alg;tsp/bays29.tsp;tsp;2336
apso-bi;alg;tsp/bays29.tsp;tsp;2352
apso-bi;alg;tsp/bays29.tsp;tsp;2374
apso-bi;alg;tsp/bays29.tsp;tsp;2398
apso-bi;alg;tsp/bays29.tsp;tsp;2408
apso-bi;alg;tsp/bays29.tsp;tsp;2411
apso-bi;alg;tsp/berlin52.tsp;tsp;11860
apso-bi;alg;tsp/berlin52.tsp;tsp;12243
apso-bi;alg;tsp/berlin52.tsp;tsp;12470
apso-bi;alg;tsp/berlin52.tsp;tsp;12489
apso-bi;alg;tsp/berlin52.tsp;tsp;12529
apso-bi;alg;tsp/berlin52.tsp;tsp;12617
apso-bi;alg;tsp/berlin52.tsp;tsp;13118
apso-bi;alg;tsp/berlin52.tsp;tsp;13135
apso-bi;alg;tsp/berlin52.tsp;tsp;13141
apso-bi;alg;tsp/berlin52.tsp;tsp;13149
apso-bi;alg;tsp/berlin52.tsp;tsp;13261
apso-bi;alg;tsp/berlin52.tsp;tsp;13316
apso-bi;alg;tsp/berlin52.tsp;tsp;13355
apso-bi;alg;tsp/berlin52.tsp;tsp;13385
apso-bi;alg;tsp/berlin52.tsp;tsp;13394
apso-bi;alg;tsp/berlin52.tsp;tsp;13437
apso-bi;alg;tsp/berlin52.tsp;tsp;13621
apso-bi;alg;tsp/berlin52.tsp;tsp;13658
apso-bi;alg;tsp/berlin52.tsp;tsp;14008
apso-bi;alg;tsp/berlin52.tsp;tsp;14399
apso-bi;alg;tsp/brazil58.tsp;tsp;39771
apso-bi;alg;tsp/brazil58.tsp;tsp;39771
apso-bi;alg;tsp/brazil58.tsp;tsp;46767
apso-bi;alg;tsp/brazil58.tsp;tsp;46767
apso-bi;alg;tsp/brazil58.tsp;tsp;49288
apso-bi;alg;tsp/brazil58.tsp;tsp;49288
apso-bi;alg;tsp/brazil58.tsp;tsp;50149
apso-bi;alg;tsp/brazil58.tsp;tsp;50149
apso-bi;alg;tsp/brazil58.tsp;tsp;50521
apso-bi;alg;tsp/brazil58.tsp;tsp;50521
apso-bi;alg;tsp/brazil58.tsp;tsp;50741
apso-bi;alg;tsp/brazil58.tsp;tsp;50741
apso-bi;alg;tsp/brazil58.tsp;tsp;50753
apso-bi;alg;tsp/brazil58.tsp;tsp;50753
apso-bi;alg;tsp/brazil58.tsp;tsp;52039
apso-bi;alg;tsp/brazil58.tsp;tsp;52039
apso-bi;alg;tsp/brazil58.tsp;tsp;52283
apso-bi;alg;tsp/brazil58.tsp;tsp;52283
apso-bi;alg;tsp/brazil58.tsp;tsp;56033
apso-bi;alg;tsp/brazil58.tsp;tsp;56033
apso-bi;alg;tsp/dantzig42.tsp;tsp;969
apso-bi;alg;tsp/dantzig42.tsp;tsp;974
apso-bi;alg;tsp/dantzig42.tsp;tsp;995
apso-bi;alg;tsp/dantzig42.tsp;tsp;998
apso-bi;alg;tsp/dantzig42.tsp;tsp;1001
apso-bi;alg;tsp/dantzig42.tsp;tsp;1019
apso-bi;alg;tsp/dantzig42.tsp;tsp;1033
apso-bi;alg;tsp/dantzig42.tsp;tsp;1036
apso-bi;alg;tsp/dantzig42.tsp;tsp;1052
apso-bi;alg;tsp/dantzig42.tsp;tsp;1054
apso-bi;alg;tsp/dantzig42.tsp;tsp;1071
apso-bi;alg;tsp/dantzig42.tsp;tsp;1088
apso-bi;alg;tsp/dantzig42.tsp;tsp;1090
apso-bi;alg;tsp/dantzig42.tsp;tsp;1091
apso-bi;alg;tsp/dantzig42.tsp;tsp;1093
apso-bi;alg;tsp/dantzig42.tsp;tsp;1101
apso-bi;alg;tsp/dantzig42.tsp;tsp;1106
apso-bi;alg;tsp/dantzig42.tsp;tsp;1115
apso-bi;alg;tsp/dantzig42.tsp;tsp;1121
apso-bi;alg;tsp/dantzig42.tsp;tsp;1132
apso-bi;alg;tsp/eil51.tsp;tsp;636
apso-bi;alg;tsp/eil51.tsp;tsp;636
apso-bi;alg;tsp/eil51.tsp;tsp;686
apso-bi;alg;tsp/eil51.tsp;tsp;686
apso-bi;alg;tsp/eil51.tsp;tsp;694
apso-bi;alg;tsp/eil51.tsp;tsp;694
apso-bi;alg;tsp/eil51.tsp;tsp;708
apso-bi;alg;tsp/eil51.tsp;tsp;708
apso-bi;alg;tsp/eil51.tsp;tsp;708
apso-bi;alg;tsp/eil51.tsp;tsp;708
apso-bi;alg;tsp/eil51.tsp;tsp;723
apso-bi;alg;tsp/eil51.tsp;tsp;723
apso-bi;alg;tsp/eil51.tsp;tsp;728
apso-bi;alg;tsp/eil51.tsp;tsp;728
apso-bi;alg;tsp/eil51.tsp;tsp;737
apso-bi;alg;tsp/eil51.tsp;tsp;737
apso-bi;alg;tsp/eil51.tsp;tsp;745
apso-bi;alg;tsp/eil51.tsp;tsp;745
apso-bi;alg;tsp/eil51.tsp;tsp;757
apso-bi;alg;tsp/eil51.tsp;tsp;757
apso;alg;tsp/eil76.tsp;tsp;897
apso;alg;tsp/eil76.tsp;tsp;1417
pso-rki;rk;tsp/eil76.tsp;tsp;1476
pso-rki;rk;tsp/eil76.tsp;tsp;1476
apso;alg;tsp/eil76.tsp;tsp;1477
apso;alg;tsp/eil76.tsp;tsp;1477
apso;alg;tsp/eil76.tsp;tsp;1502
apso;alg;tsp/eil76.tsp;tsp;1502
pso-rki;rk;tsp/eil76.tsp;tsp;1537
pso-rki;rk;tsp/eil76.tsp;tsp;1537
apso;alg;tsp/eil76.tsp;tsp;1541
apso;alg;tsp/eil76.tsp;tsp;1541
pso-rk;rk;tsp/eil76.tsp;tsp;1556
pso-rk;rk;tsp/eil76.tsp;tsp;1556
apso-b;alg;tsp/eil76.tsp;tsp;1568
apso-b;alg;tsp/eil76.tsp;tsp;1568
apso-b;alg;tsp/eil76.tsp;tsp;1582
apso-b;alg;tsp/eil76.tsp;tsp;1582
apso-b;alg;tsp/eil76.tsp;tsp;1587
apso-b;alg;tsp/eil76.tsp;tsp;1587
apso-bi;alg;tsp/fri26.tsp;tsp;958
apso-bi;alg;tsp/fri26.tsp;tsp;971
apso-bi;alg;tsp/fri26.tsp;tsp;982
apso-bi;alg;tsp/fri26.tsp;tsp;998
apso-bi;alg;tsp/fri26.tsp;tsp;1012
apso-bi;alg;tsp/fri26.tsp;tsp;1024
apso-bi;alg;tsp/fri26.tsp;tsp;1027
apso-bi;alg;tsp/fri26.tsp;tsp;1034
apso-bi;alg;tsp/fri26.tsp;tsp;1034
